id,label
11574,0.001629
11575,0.998440
11576,0.998416
11577,0.000242
11578,0.001586
11579,0.974378
1158,0.998442
11580,0.973049
11581,0.001565
11582,0.001593
11583,0.001601
11584,0.998377
11585,0.975881
11586,0.998286
11587,0.001117
11588,0.001597
11589,0.998348
1159,0.001371
11590,0.001584
11591,0.001578
11592,0.001552
11593,0.998378
11594,0.001617
11595,0.000244
11596,0.000166
11597,0.001711
11598,0.998458
11599,0.001611
116,0.001599
1160,0.001628
11600,0.973099
11601,0.998371
11602,0.998388
11603,0.998360
11604,0.998414
11605,0.973077
11606,0.001586
11607,0.001567
11608,0.001636
11609,0.001625
1161,0.001652
11610,0.001582
11611,0.001408
11612,0.001617
11613,0.973688
11614,0.028794
11615,0.000191
11616,0.001574
11617,0.973552
11618,0.001109
11619,0.001601
1162,0.001609
11620,0.001507
11621,0.001621
11622,0.000176
11623,0.998380
11624,0.029407
11625,0.973568
11626,0.998402
11627,0.998450
11628,0.181971
11629,0.981426
1163,0.001613
11630,0.998438
11631,0.001608
11632,0.000168
11633,0.001552
11634,0.000173
11635,0.972940
11636,0.001587
11637,0.001606
11638,0.001599
11639,0.001629
1164,0.000174
11640,0.856961
11641,0.000275
11642,0.998441
11643,0.974191
11644,0.001611
11645,0.974146
11646,0.998199
11647,0.998460
11648,0.997996
11649,0.973980
1165,0.998425
11650,0.974513
11651,0.998406
11652,0.001642
11653,0.000172
11654,0.998432
11655,0.998414
11656,0.998481
11657,0.001601
11658,0.001540
11659,0.001614
1166,0.998386
11660,0.976094
11661,0.001582
11662,0.001598
11663,0.997836
11664,0.000674
11665,0.973777
11666,0.001619
11667,0.001593
11668,0.001630
11669,0.998328
1167,0.969642
11670,0.997038
11671,0.998379
11672,0.001615
11673,0.973658
11674,0.970862
11675,0.001633
11676,0.001588
11677,0.998408
11678,0.001580
11679,0.001589
1168,0.001631
11680,0.001602
11681,0.998420
11682,0.001565
11683,0.974051
11684,0.001538
11685,0.001602
11686,0.975976
11687,0.001578
11688,0.998402
11689,0.001561
1169,0.028111
11690,0.974318
11691,0.001587
11692,0.001647
11693,0.001570
11694,0.998439
11695,0.001575
11696,0.998393
11697,0.998441
11698,0.001599
11699,0.998382
117,0.001532
1170,0.998379
11700,0.001624
11701,0.001569
11702,0.001626
11703,0.001548
11704,0.000431
11705,0.998398
11706,0.998276
11707,0.973087
11708,0.000878
11709,0.974356
1171,0.027816
11710,0.001573
11711,0.001504
11712,0.001609
11713,0.973173
11714,0.001596
11715,0.992609
11716,0.998454
11717,0.453751
11718,0.974325
11719,0.001589
1172,0.998398
11720,0.998388
11721,0.001627
11722,0.001551
11723,0.998404
11724,0.001576
11725,0.602122
11726,0.001630
11727,0.001673
11728,0.001624
11729,0.998391
1173,0.974038
11730,0.001568
11731,0.973661
11732,0.973756
11733,0.998394
11734,0.001629
11735,0.998417
11736,0.001546
11737,0.001574
11738,0.000171
11739,0.000801
1174,0.998409
11740,0.998428
11741,0.001566
11742,0.000279
11743,0.000651
11744,0.001584
11745,0.001649
11746,0.001614
11747,0.001637
11748,0.001644
11749,0.998377
1175,0.998364
11750,0.001391
11751,0.001597
11752,0.954459
11753,0.998417
11754,0.001588
11755,0.001592
11756,0.973412
11757,0.973681
11758,0.998432
11759,0.998442
1176,0.001510
11760,0.998420
11761,0.998408
11762,0.975147
11763,0.998362
11764,0.998346
11765,0.998379
11766,0.998410
11767,0.998466
11768,0.001587
11769,0.001624
1177,0.001571
11770,0.998411
11771,0.001627
11772,0.001585
11773,0.998381
11774,0.001543
11775,0.998284
11776,0.998392
11777,0.001600
11778,0.998452
11779,0.001612
1178,0.001605
11780,0.998427
11781,0.998426
11782,0.984510
11783,0.001576
11784,0.001573
11785,0.998364
11786,0.001561
11787,0.021647
11788,0.001572
11789,0.998382
1179,0.541362
11790,0.973903
11791,0.998442
11792,0.998372
11793,0.000262
11794,0.000578
11795,0.998439
11796,0.000308
11797,0.000907
11798,0.001646
11799,0.975237
118,0.998394
1180,0.974676
11800,0.001573
11801,0.992475
11802,0.973094
11803,0.001562
11804,0.998396
11805,0.979773
11806,0.998391
11807,0.001629
11808,0.001577
11809,0.998386
1181,0.001580
11810,0.974347
11811,0.001495
11812,0.974448
11813,0.001621
11814,0.997490
11815,0.998343
11816,0.998045
11817,0.001560
11818,0.001553
11819,0.001622
1182,0.973705
11820,0.001636
11821,0.998351
11822,0.998316
11823,0.973641
11824,0.001647
11825,0.998398
11826,0.001526
11827,0.998379
11828,0.974717
11829,0.998440
1183,0.975354
11830,0.001545
11831,0.997658
11832,0.998357
11833,0.998362
11834,0.001567
11835,0.978059
11836,0.998388
11837,0.001578
11838,0.998429
11839,0.998396
1184,0.998296
11840,0.998437
11841,0.998411
11842,0.001574
11843,0.998450
11844,0.998378
11845,0.000620
11846,0.998427
11847,0.001560
11848,0.000471
11849,0.973756
1185,0.001620
11850,0.998382
11851,0.010406
11852,0.973660
11853,0.001591
11854,0.001604
11855,0.998394
11856,0.001576
11857,0.001591
11858,0.001646
11859,0.000171
1186,0.972201
11860,0.001648
11861,0.972963
11862,0.998373
11863,0.998399
11864,0.001545
11865,0.001598
11866,0.001635
11867,0.973704
11868,0.001572
11869,0.998418
1187,0.001508
11870,0.991038
11871,0.973344
11872,0.001600
11873,0.001540
11874,0.998164
11875,0.001578
11876,0.001549
11877,0.998428
11878,0.979703
11879,0.973601
1188,0.998358
11880,0.001588
11881,0.027866
11882,0.998351
11883,0.998359
11884,0.001565
11885,0.001557
11886,0.998424
11887,0.001603
11888,0.000893
11889,0.000215
1189,0.001564
11890,0.000331
11891,0.001617
11892,0.028252
11893,0.001628
11894,0.972858
11895,0.998439
11896,0.001552
11897,0.998406
11898,0.001543
11899,0.001571
119,0.975276
1190,0.001570
11900,0.000191
11901,0.019162
11902,0.997019
11903,0.000169
11904,0.998406
11905,0.001615
11906,0.998408
11907,0.973096
11908,0.000169
11909,0.000173
1191,0.998398
11910,0.973937
11911,0.000176
11912,0.998364
11913,0.028340
11914,0.001575
11915,0.998428
11916,0.001555
11917,0.972865
11918,0.998400
11919,0.000226
1192,0.001594
11920,0.998371
11921,0.974017
11922,0.974548
11923,0.975616
11924,0.001553
11925,0.001536
11926,0.973372
11927,0.974240
11928,0.973964
11929,0.974740
1193,0.001578
11930,0.001534
11931,0.001586
11932,0.998388
11933,0.000964
11934,0.998415
11935,0.973246
11936,0.001580
11937,0.001539
11938,0.998449
11939,0.001600
1194,0.001262
11940,0.975100
11941,0.998417
11942,0.000869
11943,0.001622
11944,0.998399
11945,0.001629
11946,0.975232
11947,0.001619
11948,0.001612
11949,0.001546
1195,0.998428
11950,0.001615
11951,0.974002
11952,0.973406
11953,0.998458
11954,0.998417
11955,0.990094
11956,0.973233
11957,0.973492
11958,0.974044
11959,0.001574
1196,0.001558
11960,0.973530
11961,0.997918
11962,0.001607
11963,0.998320
11964,0.998379
11965,0.028487
11966,0.001568
11967,0.972501
11968,0.001593
11969,0.998368
1197,0.998249
11970,0.974906
11971,0.001561
11972,0.974184
11973,0.617522
11974,0.001621
11975,0.974543
11976,0.001594
11977,0.997863
11978,0.998423
11979,0.998427
1198,0.001578
11980,0.998369
11981,0.001606
11982,0.998381
11983,0.016656
11984,0.998265
11985,0.974776
11986,0.998409
11987,0.028618
11988,0.001585
11989,0.001604
1199,0.001628
11990,0.998417
11991,0.000190
11992,0.001587
11993,0.001640
11994,0.001591
11995,0.001554
11996,0.001543
11997,0.998408
11998,0.974561
11999,0.998442
12,0.973598
120,0.001558
1200,0.998415
12000,0.001609
12001,0.998362
12002,0.001619
12003,0.001550
12004,0.001571
12005,0.998389
12006,0.998375
12007,0.001578
12008,0.028458
12009,0.998361
1201,0.998429
12010,0.972934
12011,0.977194
12012,0.998361
12013,0.997804
12014,0.998408
12015,0.998463
12016,0.000344
12017,0.998446
12018,0.001602
12019,0.001620
1202,0.001560
12020,0.001583
12021,0.998411
12022,0.997597
12023,0.974071
12024,0.968695
12025,0.001614
12026,0.028408
12027,0.000368
12028,0.998352
12029,0.000174
1203,0.998456
12030,0.001551
12031,0.001572
12032,0.000166
12033,0.995503
12034,0.001042
12035,0.973925
12036,0.001589
12037,0.990014
12038,0.973810
12039,0.998414
1204,0.001610
12040,0.998416
12041,0.987126
12042,0.001542
12043,0.001602
12044,0.001607
12045,0.001588
12046,0.998146
12047,0.001596
12048,0.998400
12049,0.000266
1205,0.541512
12050,0.000173
12051,0.998430
12052,0.998446
12053,0.001593
12054,0.972695
12055,0.974584
12056,0.998409
12057,0.997824
12058,0.001599
12059,0.001611
1206,0.001531
12060,0.998364
12061,0.998372
12062,0.998417
12063,0.001591
12064,0.998412
12065,0.000338
12066,0.001633
12067,0.001601
12068,0.001593
12069,0.001611
1207,0.998444
12070,0.001545
12071,0.001564
12072,0.001579
12073,0.998401
12074,0.998412
12075,0.998397
12076,0.998449
12077,0.001618
12078,0.001572
12079,0.998431
1208,0.001603
12080,0.998458
12081,0.001535
12082,0.998372
12083,0.000183
12084,0.000172
12085,0.001621
12086,0.998391
12087,0.998412
12088,0.993017
12089,0.001575
1209,0.001580
12090,0.975027
12091,0.001585
12092,0.974567
12093,0.001600
12094,0.998429
12095,0.973391
12096,0.998380
12097,0.001621
12098,0.998424
12099,0.028775
121,0.001599
1210,0.998403
12100,0.001553
12101,0.001548
12102,0.000363
12103,0.001603
12104,0.001538
12105,0.000172
12106,0.001586
12107,0.998395
12108,0.998410
12109,0.974137
1211,0.998410
12110,0.001513
12111,0.998381
12112,0.998447
12113,0.998086
12114,0.998377
12115,0.001585
12116,0.001576
12117,0.998319
12118,0.001566
12119,0.001596
1212,0.001594
12120,0.973335
12121,0.001586
12122,0.998399
12123,0.001554
12124,0.000308
12125,0.001573
12126,0.998393
12127,0.001592
12128,0.001609
12129,0.001605
1213,0.001638
12130,0.001661
12131,0.998398
12132,0.973654
12133,0.998416
12134,0.028250
12135,0.001616
12136,0.001583
12137,0.001571
12138,0.001590
12139,0.974262
1214,0.973945
12140,0.001575
12141,0.001540
12142,0.001610
12143,0.998399
12144,0.001588
12145,0.998389
12146,0.998433
12147,0.973569
12148,0.001478
12149,0.998400
1215,0.977473
12150,0.030517
12151,0.001586
12152,0.001576
12153,0.998414
12154,0.001655
12155,0.970850
12156,0.997903
12157,0.998085
12158,0.998409
12159,0.001586
1216,0.998456
12160,0.998413
12161,0.001599
12162,0.001597
12163,0.998411
12164,0.001601
12165,0.974083
12166,0.001594
12167,0.998432
12168,0.001538
12169,0.001607
1217,0.973808
12170,0.974706
12171,0.001159
12172,0.998407
12173,0.001580
12174,0.977528
12175,0.973295
12176,0.001563
12177,0.974673
12178,0.973075
12179,0.973429
1218,0.001083
12180,0.974061
12181,0.001621
12182,0.991081
12183,0.973627
12184,0.974676
12185,0.998398
12186,0.982071
12187,0.000169
12188,0.998418
12189,0.028896
1219,0.998409
12190,0.001562
12191,0.974473
12192,0.812272
12193,0.001582
12194,0.000174
12195,0.001633
12196,0.977418
12197,0.001600
12198,0.000550
12199,0.974013
122,0.001652
1220,0.001649
12200,0.973422
12201,0.000188
12202,0.001595
12203,0.000167
12204,0.001592
12205,0.001579
12206,0.998286
12207,0.994722
12208,0.998409
12209,0.000362
1221,0.001565
12210,0.001588
12211,0.001560
12212,0.000672
12213,0.973692
12214,0.001574
12215,0.001624
12216,0.001624
12217,0.001598
12218,0.001599
12219,0.973365
1222,0.998331
12220,0.001514
12221,0.000820
12222,0.998430
12223,0.001600
12224,0.001613
12225,0.982219
12226,0.998409
12227,0.000728
12228,0.974598
12229,0.974030
1223,0.998364
12230,0.998470
12231,0.001593
12232,0.998452
12233,0.974623
12234,0.974328
12235,0.996137
12236,0.000177
12237,0.973815
12238,0.998361
12239,0.001604
1224,0.974854
12240,0.001630
12241,0.001561
12242,0.000172
12243,0.001648
12244,0.001609
12245,0.001632
12246,0.975952
12247,0.973750
12248,0.997828
12249,0.975564
1225,0.001599
12250,0.001154
12251,0.001557
12252,0.001637
12253,0.974457
12254,0.998387
12255,0.001571
12256,0.973577
12257,0.001562
12258,0.001560
12259,0.998470
1226,0.001565
12260,0.029662
12261,0.001149
12262,0.998388
12263,0.998440
12264,0.974164
12265,0.000169
12266,0.483021
12267,0.973476
12268,0.548530
12269,0.998413
1227,0.998440
12270,0.974131
12271,0.001579
12272,0.001618
12273,0.973924
12274,0.032103
12275,0.974958
12276,0.001589
12277,0.974533
12278,0.998385
12279,0.973987
1228,0.001621
12280,0.001610
12281,0.998416
12282,0.998394
12283,0.001599
12284,0.973946
12285,0.001602
12286,0.001582
12287,0.998368
12288,0.001544
12289,0.995970
1229,0.001559
12290,0.998417
12291,0.998430
12292,0.979119
12293,0.998453
12294,0.990567
12295,0.001262
12296,0.001614
12297,0.001566
12298,0.998485
12299,0.001593
123,0.001591
1230,0.001623
12300,0.973398
12301,0.001617
12302,0.000183
12303,0.996447
12304,0.996055
12305,0.998395
12306,0.001612
12307,0.998422
12308,0.000398
12309,0.001586
1231,0.001609
12310,0.001584
12311,0.974288
12312,0.001635
12313,0.975816
12314,0.975164
12315,0.998449
12316,0.978752
12317,0.001403
12318,0.998433
12319,0.001608
1232,0.974628
12320,0.973897
12321,0.973445
12322,0.998435
12323,0.998384
12324,0.028436
12325,0.001602
12326,0.001569
12327,0.001590
12328,0.998428
12329,0.981619
1233,0.001610
12330,0.998372
12331,0.001592
12332,0.998386
12333,0.973936
12334,0.001554
12335,0.001595
12336,0.001581
12337,0.975601
12338,0.001605
12339,0.001583
1234,0.001572
12340,0.000170
12341,0.998441
12342,0.998445
12343,0.000294
12344,0.001580
12345,0.001595
12346,0.001599
12347,0.001543
12348,0.976618
12349,0.001601
1235,0.998410
12350,0.972886
12351,0.001626
12352,0.974393
12353,0.000173
12354,0.972779
12355,0.001603
12356,0.001620
12357,0.998434
12358,0.001615
12359,0.974493
1236,0.973827
12360,0.973929
12361,0.998353
12362,0.998444
12363,0.000503
12364,0.998370
12365,0.998403
12366,0.998385
12367,0.998394
12368,0.001603
12369,0.973654
1237,0.998426
12370,0.001568
12371,0.997440
12372,0.001591
12373,0.001571
12374,0.001601
12375,0.995447
12376,0.998394
12377,0.975668
12378,0.998452
12379,0.998474
1238,0.519404
12380,0.996775
12381,0.948228
12382,0.973829
12383,0.998393
12384,0.001594
12385,0.998406
12386,0.559190
12387,0.001634
12388,0.001565
12389,0.001622
1239,0.001571
12390,0.001556
12391,0.974036
12392,0.974058
12393,0.998381
12394,0.001644
12395,0.001613
12396,0.001611
12397,0.000193
12398,0.001211
12399,0.001574
124,0.000196
1240,0.001647
12400,0.998412
12401,0.001573
12402,0.029507
12403,0.998386
12404,0.001571
12405,0.001563
12406,0.001612
12407,0.973672
12408,0.001575
12409,0.973522
1241,0.998415
12410,0.001631
12411,0.998456
12412,0.998487
12413,0.001582
12414,0.027844
12415,0.001583
12416,0.998415
12417,0.001610
12418,0.001483
12419,0.001643
1242,0.998436
12420,0.001619
12421,0.998417
12422,0.998426
12423,0.001568
12424,0.000260
12425,0.998019
12426,0.001607
12427,0.974659
12428,0.001587
12429,0.028731
1243,0.001614
12430,0.991584
12431,0.998467
12432,0.998444
12433,0.974451
12434,0.998419
12435,0.998491
12436,0.973683
12437,0.998447
12438,0.974006
12439,0.998328
1244,0.001591
12440,0.972950
12441,0.001593
12442,0.001595
12443,0.974631
12444,0.974688
12445,0.000167
12446,0.000217
12447,0.973934
12448,0.973974
12449,0.000205
1245,0.987919
12450,0.001545
12451,0.001589
12452,0.998417
12453,0.001589
12454,0.001586
12455,0.001646
12456,0.971135
12457,0.001620
12458,0.001634
12459,0.998434
1246,0.001613
12460,0.973612
12461,0.998393
12462,0.001607
12463,0.973889
12464,0.998412
12465,0.001615
12466,0.001584
12467,0.028379
12468,0.001606
12469,0.001484
1247,0.028788
12470,0.998390
12471,0.998447
12472,0.998458
12473,0.001616
12474,0.001538
12475,0.000238
12476,0.998397
12477,0.998406
12478,0.034884
12479,0.001556
1248,0.969168
12480,0.001595
12481,0.001893
12482,0.000529
12483,0.001600
12484,0.998423
12485,0.001635
12486,0.998434
12487,0.998394
12488,0.998401
12489,0.998440
1249,0.001618
12490,0.972934
12491,0.998375
12492,0.998101
12493,0.998391
12494,0.552560
12495,0.001601
12496,0.001627
12497,0.001524
12498,0.998432
12499,0.998415
125,0.000268
1250,0.973619
12500,0.001514
1251,0.001579
1252,0.000171
1253,0.974003
1254,0.000208
1255,0.001522
1256,0.001621
1257,0.998366
1258,0.001601
1259,0.001567
126,0.972089
1260,0.000178
1261,0.998397
1262,0.001545
1263,0.001554
1264,0.000252
1265,0.001612
1266,0.001559
1267,0.030776
1268,0.000941
1269,0.974200
127,0.998378
1270,0.001616
1271,0.973975
1272,0.998431
1273,0.998405
1274,0.001604
1275,0.998449
1276,0.964114
1277,0.000179
1278,0.001553
1279,0.994800
128,0.000303
1280,0.998391
1281,0.000166
1282,0.000463
1283,0.973832
1284,0.998424
1285,0.001590
1286,0.998422
1287,0.001517
1288,0.001622
1289,0.998440
129,0.000180
1290,0.974861
1291,0.001591
1292,0.001533
1293,0.001612
1294,0.975412
1295,0.001592
1296,0.001598
1297,0.001568
1298,0.001666
1299,0.000439
13,0.001501
130,0.973574
1300,0.001653
1301,0.973714
1302,0.001582
1303,0.001620
1304,0.998362
1305,0.998367
1306,0.998476
1307,0.000181
1308,0.998424
1309,0.001595
131,0.998462
1310,0.001606
1311,0.001638
1312,0.973840
1313,0.001011
1314,0.998293
1315,0.998324
1316,0.001632
1317,0.974170
1318,0.998398
1319,0.974413
132,0.974135
1320,0.001533
1321,0.001577
1322,0.000317
1323,0.000184
1324,0.001570
1325,0.001595
1326,0.001609
1327,0.974523
1328,0.998390
1329,0.998403
133,0.001559
1330,0.001581
1331,0.001625
1332,0.998403
1333,0.998414
1334,0.998287
1335,0.001582
1336,0.001631
1337,0.001612
1338,0.001630
1339,0.001623
134,0.001556
1340,0.974861
1341,0.001606
1342,0.998392
1343,0.974475
1344,0.001565
1345,0.000480
1346,0.000169
1347,0.001652
1348,0.000391
1349,0.001585
135,0.001607
1350,0.998382
1351,0.998387
1352,0.001597
1353,0.998382
1354,0.001621
1355,0.001618
1356,0.974775
1357,0.000167
1358,0.998410
1359,0.001573
136,0.001622
1360,0.998439
1361,0.001549
1362,0.001598
1363,0.000167
1364,0.000181
1365,0.001554
1366,0.998407
1367,0.028142
1368,0.001576
1369,0.993642
137,0.998458
1370,0.001609
1371,0.001586
1372,0.997874
1373,0.974703
1374,0.001560
1375,0.001500
1376,0.998387
1377,0.996622
1378,0.998469
1379,0.001586
138,0.028360
1380,0.001560
1381,0.974088
1382,0.998383
1383,0.000768
1384,0.973012
1385,0.976511
1386,0.998401
1387,0.974838
1388,0.001586
1389,0.998374
139,0.001551
1390,0.001627
1391,0.001555
1392,0.001646
1393,0.974086
1394,0.001625
1395,0.998373
1396,0.001556
1397,0.001567
1398,0.001599
1399,0.998431
14,0.001564
140,0.001573
1400,0.992865
1401,0.998397
1402,0.998379
1403,0.000164
1404,0.001596
1405,0.973882
1406,0.001576
1407,0.001610
1408,0.000216
1409,0.974642
141,0.001575
1410,0.001584
1411,0.998386
1412,0.001643
1413,0.973653
1414,0.973928
1415,0.001594
1416,0.001656
1417,0.001652
1418,0.001634
1419,0.001603
142,0.998407
1420,0.973899
1421,0.927525
1422,0.001290
1423,0.001542
1424,0.998399
1425,0.001631
1426,0.001632
1427,0.998395
1428,0.544518
1429,0.988792
143,0.998397
1430,0.973923
1431,0.998385
1432,0.973601
1433,0.973189
1434,0.998393
1435,0.998407
1436,0.998440
1437,0.998429
1438,0.001610
1439,0.001623
144,0.001528
1440,0.001542
1441,0.001592
1442,0.558289
1443,0.998387
1444,0.975063
1445,0.998397
1446,0.001583
1447,0.001530
1448,0.001571
1449,0.998408
145,0.001638
1450,0.001573
1451,0.001554
1452,0.961317
1453,0.001313
1454,0.001552
1455,0.001620
1456,0.001578
1457,0.998399
1458,0.859425
1459,0.001298
146,0.973912
1460,0.974997
1461,0.001606
1462,0.001564
1463,0.001632
1464,0.001601
1465,0.001615
1466,0.001542
1467,0.001582
1468,0.973715
1469,0.998447
147,0.972856
1470,0.973167
1471,0.998411
1472,0.001601
1473,0.000175
1474,0.001607
1475,0.001384
1476,0.997765
1477,0.973675
1478,0.001595
1479,0.998370
148,0.001579
1480,0.001647
1481,0.998440
1482,0.029851
1483,0.991029
1484,0.001625
1485,0.001574
1486,0.974546
1487,0.001573
1488,0.001226
1489,0.000193
149,0.001623
1490,0.998110
1491,0.001604
1492,0.001616
1493,0.998400
1494,0.001584
1495,0.998428
1496,0.997846
1497,0.998409
1498,0.998410
1499,0.001557
15,0.001594
150,0.000168
1500,0.001549
1501,0.998325
1502,0.001595
1503,0.001585
1504,0.001542
1505,0.001528
1506,0.998393
1507,0.001596
1508,0.974199
1509,0.998375
151,0.973614
1510,0.001635
1511,0.001571
1512,0.998408
1513,0.001565
1514,0.001615
1515,0.001560
1516,0.974065
1517,0.001567
1518,0.000175
1519,0.998398
152,0.001546
1520,0.001644
1521,0.998405
1522,0.000654
1523,0.001588
1524,0.001551
1525,0.976266
1526,0.998436
1527,0.000675
1528,0.001598
1529,0.998423
153,0.001573
1530,0.973310
1531,0.998390
1532,0.001590
1533,0.001609
1534,0.028626
1535,0.001581
1536,0.998386
1537,0.998404
1538,0.998391
1539,0.001627
154,0.000539
1540,0.000605
1541,0.998404
1542,0.998121
1543,0.029173
1544,0.974583
1545,0.001568
1546,0.974109
1547,0.998422
1548,0.001541
1549,0.974169
155,0.998379
1550,0.001556
1551,0.000182
1552,0.001569
1553,0.998380
1554,0.974183
1555,0.001590
1556,0.001549
1557,0.998404
1558,0.001638
1559,0.001277
156,0.001639
1560,0.001559
1561,0.001621
1562,0.998491
1563,0.998376
1564,0.998371
1565,0.001601
1566,0.001594
1567,0.001613
1568,0.552127
1569,0.998468
157,0.001636
1570,0.001581
1571,0.998394
1572,0.974260
1573,0.997987
1574,0.973222
1575,0.998410
1576,0.996936
1577,0.998362
1578,0.001622
1579,0.001597
158,0.998389
1580,0.998451
1581,0.998439
1582,0.001634
1583,0.998315
1584,0.001038
1585,0.001270
1586,0.001652
1587,0.001594
1588,0.001562
1589,0.001552
159,0.998383
1590,0.998391
1591,0.974256
1592,0.001552
1593,0.875366
1594,0.998409
1595,0.000210
1596,0.975163
1597,0.001579
1598,0.001537
1599,0.973531
16,0.001597
160,0.539431
1600,0.998311
1601,0.001583
1602,0.973737
1603,0.001603
1604,0.001641
1605,0.028838
1606,0.001553
1607,0.001585
1608,0.001581
1609,0.998410
161,0.000170
1610,0.998455
1611,0.001625
1612,0.996256
1613,0.001640
1614,0.001555
1615,0.001555
1616,0.000174
1617,0.998072
1618,0.001561
1619,0.974679
162,0.001603
1620,0.998398
1621,0.001563
1622,0.000170
1623,0.000729
1624,0.428084
1625,0.998362
1626,0.001605
1627,0.001530
1628,0.998369
1629,0.998410
163,0.000371
1630,0.974756
1631,0.001611
1632,0.998413
1633,0.998387
1634,0.998399
1635,0.974119
1636,0.001649
1637,0.998402
1638,0.998499
1639,0.028939
164,0.998466
1640,0.992788
1641,0.001573
1642,0.975864
1643,0.998411
1644,0.977491
1645,0.998427
1646,0.001241
1647,0.998244
1648,0.001590
1649,0.001543
165,0.001592
1650,0.974443
1651,0.001010
1652,0.994746
1653,0.998384
1654,0.998340
1655,0.997357
1656,0.000168
1657,0.001575
1658,0.998408
1659,0.974047
166,0.001550
1660,0.001590
1661,0.001583
1662,0.973509
1663,0.001572
1664,0.001265
1665,0.001563
1666,0.001603
1667,0.998409
1668,0.001537
1669,0.998419
167,0.974023
1670,0.000170
1671,0.979461
1672,0.974584
1673,0.001579
1674,0.001556
1675,0.001563
1676,0.998445
1677,0.998455
1678,0.998391
1679,0.001597
168,0.001575
1680,0.001572
1681,0.001621
1682,0.998455
1683,0.000185
1684,0.974976
1685,0.998397
1686,0.968082
1687,0.974589
1688,0.994195
1689,0.001443
169,0.001634
1690,0.998421
1691,0.029092
1692,0.998348
1693,0.998437
1694,0.001597
1695,0.001548
1696,0.978440
1697,0.001564
1698,0.000597
1699,0.478821
17,0.029334
170,0.001606
1700,0.001644
1701,0.998373
1702,0.998382
1703,0.998379
1704,0.998433
1705,0.998442
1706,0.998407
1707,0.001610
1708,0.969823
1709,0.000231
171,0.001569
1710,0.001625
1711,0.973693
1712,0.001562
1713,0.001650
1714,0.998399
1715,0.001543
1716,0.542957
1717,0.029291
1718,0.001619
1719,0.997784
172,0.998389
1720,0.998459
1721,0.001629
1722,0.998369
1723,0.001589
1724,0.001567
1725,0.998386
1726,0.998425
1727,0.998374
1728,0.975978
1729,0.001582
173,0.996616
1730,0.998406
1731,0.001573
1732,0.974557
1733,0.974859
1734,0.000171
1735,0.001640
1736,0.000183
1737,0.998406
1738,0.001008
1739,0.546921
174,0.000949
1740,0.000172
1741,0.001583
1742,0.998398
1743,0.978228
1744,0.984658
1745,0.001589
1746,0.998388
1747,0.001580
1748,0.001544
1749,0.001603
175,0.998386
1750,0.001621
1751,0.974347
1752,0.001560
1753,0.974200
1754,0.001568
1755,0.998466
1756,0.001601
1757,0.001553
1758,0.998124
1759,0.998418
176,0.973705
1760,0.001646
1761,0.998465
1762,0.973958
1763,0.001589
1764,0.998432
1765,0.001633
1766,0.998398
1767,0.974641
1768,0.029358
1769,0.998408
177,0.993118
1770,0.001605
1771,0.001584
1772,0.001547
1773,0.972827
1774,0.001627
1775,0.001592
1776,0.973337
1777,0.000172
1778,0.001605
1779,0.001575
178,0.998413
1780,0.000412
1781,0.998355
1782,0.998381
1783,0.001643
1784,0.001614
1785,0.000184
1786,0.998403
1787,0.998418
1788,0.815764
1789,0.998405
179,0.974429
1790,0.000170
1791,0.974732
1792,0.000697
1793,0.001576
1794,0.998417
1795,0.001571
1796,0.001562
1797,0.998389
1798,0.001587
1799,0.001594
18,0.998404
180,0.001454
1800,0.975294
1801,0.974178
1802,0.001561
1803,0.998402
1804,0.001575
1805,0.000855
1806,0.001536
1807,0.545176
1808,0.001308
1809,0.998382
181,0.998412
1810,0.460535
1811,0.998431
1812,0.001564
1813,0.998431
1814,0.997804
1815,0.000164
1816,0.998416
1817,0.974705
1818,0.001570
1819,0.535420
182,0.998427
1820,0.001571
1821,0.998375
1822,0.000552
1823,0.000169
1824,0.001561
1825,0.998488
1826,0.001569
1827,0.001644
1828,0.998382
1829,0.998439
183,0.001586
1830,0.001642
1831,0.980920
1832,0.998393
1833,0.001538
1834,0.001603
1835,0.000214
1836,0.001615
1837,0.998411
1838,0.997646
1839,0.001623
184,0.000924
1840,0.998450
1841,0.998424
1842,0.143883
1843,0.001607
1844,0.001634
1845,0.998299
1846,0.929282
1847,0.001580
1848,0.998448
1849,0.998422
185,0.001609
1850,0.998396
1851,0.998424
1852,0.000170
1853,0.998382
1854,0.001605
1855,0.982900
1856,0.985894
1857,0.001609
1858,0.001616
1859,0.973408
186,0.001614
1860,0.838690
1861,0.001637
1862,0.000174
1863,0.974187
1864,0.000169
1865,0.973812
1866,0.998402
1867,0.001632
1868,0.001566
1869,0.001587
187,0.001471
1870,0.001479
1871,0.974125
1872,0.998369
1873,0.973186
1874,0.974462
1875,0.029134
1876,0.998406
1877,0.998437
1878,0.998387
1879,0.001625
188,0.001617
1880,0.001581
1881,0.998072
1882,0.998402
1883,0.001602
1884,0.029529
1885,0.001526
1886,0.028893
1887,0.001538
1888,0.998234
1889,0.001585
189,0.001546
1890,0.001575
1891,0.998409
1892,0.974228
1893,0.001548
1894,0.001535
1895,0.974034
1896,0.001603
1897,0.000477
1898,0.000282
1899,0.001591
19,0.001619
190,0.998412
1900,0.001675
1901,0.001569
1902,0.974898
1903,0.998066
1904,0.973773
1905,0.998387
1906,0.996632
